x1,x2,y
-0.9863995194803452,0.17214798534324172,0
0.5278405884729273,0.871775253493146,0
0.3226346163388898,0.3724931138786225,1
0.24380581361200954,-0.9926589682116332,0
0.07951468147469702,-0.46422241222481336,1
0.709969328512603,0.7150612055190585,0
-0.627761549953684,0.8636680237679772,0
0.9597080645059275,-0.34551190846045055,0
-0.47926193090177094,0.03255217867686051,1
0.3465417746354768,0.39775102760681713,1
0.728013467640036,-0.6800410795831106,0
-0.774110325207092,0.6103294103498553,0
0.8439478685813504,-0.5825183280498409,0
-0.5077632064008738,-0.040461911846882415,1
-0.33129990172693347,-1.0023662505786728,0
0.8073886708147776,-0.5416879730072851,0
0.9453120244303569,-0.23570636445118107,0
0.540232280351299,-0.0406208194782228,1
-0.026398953814298937,-0.5140310736144904,1
1.0728743179043958,-0.013765035850308638,0
-0.5716085814275054,0.18276758894657724,1
0.4841812582938325,-0.13130953772085854,1
-0.874678406578239,0.39972566286147315,0
0.4411784056882287,0.030306474303572126,1
-0.5363760073346658,0.7729230080694522,0
-0.3255061144335536,-0.32145321377135705,1
0.7804479139807853,0.6024068556589699,0
0.15313965103629215,0.42801699902341656,1
0.41351040448973386,-0.2876807175478386,1
0.3525590326053577,-0.9214161764560974,0
-0.21139933049665224,0.9536118083719364,0
-0.3762532871411339,-0.32205854707417086,1
0.6895811504054465,0.7057847895424533,0
0.1804898088463338,0.4485909087092167,1
1.015369744367863,0.137059551247476,0
0.31455254326229704,0.3314505150249906,1
-0.5414790405521397,-0.06555336389277312,1
-0.10727771717103879,0.9616939400159263,0
0.6537773416496264,0.6977452705268768,0
-0.32502948304427864,-0.23702920771055103,1
0.505497550641038,-0.09567616091485427,1
-0.23792237601658706,-0.3946947394780492,1
-0.9308109482565299,0.007417462170073977,0
-0.9375041246677468,-0.35533759236694895,0
-0.24338804466793607,-1.0503294877162392,0
-0.0716916736093078,-0.4996032310218126,1
1.00658878031086,-0.3276839350217702,0
0.5041955464352901,-0.1743538415594275,1
-0.25173148404002677,-0.41455965172588505,1
-0.020720429876464965,-0.9966343293823989,0
-0.09374328737508542,-0.9712350647881647,0
0.2352673106130556,0.4968085687022433,1
0.7163152938155617,-0.6238571640487831,0
-0.4491072053912846,-0.18611172825335784,1
0.6072669501407904,-0.7684153613159393,0
-0.4537310631053995,0.859912810835126,0
-0.021549818329438142,-1.0488083586070156,0
-0.29703752261035143,0.460879538429047,1
-0.36237455977754995,0.5380253594274584,1
0.6502077671934718,0.74673066672223,0
-0.6212654923704954,-0.8189855588899422,0
0.35145702011521407,-0.37794789794732475,1
-0.07775057568781182,0.557708187200298,1
0.4867149351649754,-0.011603624412882034,1
0.36687137415175974,-0.9491065218188981,0
0.35113539494626694,0.3969026128474329,1
0.902231479298199,0.5258447133328642,0
-0.23644745244306106,-0.4679696921300001,1
-0.5264071554670747,0.9535673179852341,0
-0.3003927632660433,0.35790019354811353,1
-0.41703388293096283,0.21859233967890418,1
0.4320125917601054,0.0781589306513897,1
0.3564056407373632,0.9445022835183247,0
0.9122879720937609,-0.22426505386793347,0
0.42220326551105736,0.4220643344521162,1
0.9807123382329068,-0.25300563825756034,0
0.45611018369888506,0.3662900963358008,1
-0.46442568119517247,0.897887423753616,0
-0.18922988475737273,0.5073057712890436,1
0.8606707744103246,-0.3485099502414798,0
0.50113617395476,0.05821192969625752,1
0.10342691885402094,-0.5998034689153774,1
0.9538400950758743,0.06122239096313759,0
-0.17186142917099503,0.4279556761699785,1
1.053535602431289,-0.2097242094242619,0
-0.44947278659874856,-0.1899182161966239,1
-0.38037681054048755,0.22815031408363237,1
-0.8011343280664427,-0.5867331234248577,0
0.3911758544499836,-0.238541124733828,1
-0.11446845818473766,0.41954648196101496,1
0.03260205292346034,0.4725589941319608,1
-0.4427159563005816,0.8235146981155728,0
-0.43170266625596515,0.30310771311615453,1
-0.5076774175387232,-0.07933024718485834,1
1.0575031352734883,-0.06173044213645726,0
0.6580413813066982,-0.7118052744537047,0
0.9266947316571489,0.32047969507834506,0
0.867031472507973,0.34138469248289954,0
0.1270407930026676,-1.0017697205223346,0
-0.4360427570538165,-0.14817199158602784,1
-0.41143426359764956,0.3737123433243268,1
-0.043930051142143024,0.3953629070684296,1
0.6021545470692241,0.7364035841789534,0
-0.9771922931451646,-0.26183046942940186,0
0.20781763927024788,0.46635468295361965,1
-0.5702815194691099,-0.8084994662115439,0
-0.6280979137493888,-0.7784347039852114,0
0.6748221495615572,-0.7323783819319349,0
-0.9777519978814576,-0.30668023197868544,0
0.35236820326544865,0.25613957455862846,1
0.3241375405241221,-0.4970559530263884,1
0.9041178555399746,-0.6168044041952085,0
-0.4278013185327251,0.27151807244608483,1
0.4929645024582217,0.94233642171662,0
-0.42768992144292783,0.33528897727968926,1
0.6996272135541531,-0.7192288111931322,0
-0.9919467015998851,0.0696642331262517,0
0.14504531110040178,-0.5495204046368048,1
0.19439677121141413,-0.4684320607420372,1
0.985294514742599,0.22364004184739272,0
-0.9791049691346934,-0.29094773572949983,0
0.41463331639108075,0.157667251613594,1
-0.5308872475924912,0.07342634395190077,1
-0.5568462775441785,-0.049769186913952955,1
-0.17340828966726207,-0.5537511892134227,1
-0.9863840510853531,0.3975606298794511,0
1.0144670938468652,0.0025525998230719674,0
0.16848592612312346,-0.4586383383314002,1
-0.22981891432842283,0.507684895795354,1
0.5744262532754709,-0.900519364238926,0
-0.3648089656304105,0.27269124671509204,1
-1.0533986647420535,0.05397621246665821,0
-0.8934657088286586,-0.43149265860410835,0
-0.21580512885148398,-0.5589812744993284,1
0.47403903448742724,-0.24006768755291044,1
-0.14845117543944225,-0.4456672531244629,1
-0.3979470264411897,0.9260169418193809,0
0.3501004187474104,0.2559998484852632,1
0.19480800486193303,-0.5459424884665545,1
0.9506939136583085,0.29494310174454386,0
-0.2855572975048629,0.4757484577804484,1
0.4919945028123936,-0.9492085832239063,0
0.9176848506309887,-0.6648966648889821,0
0.3468472392301136,0.35615308351518354,1
-0.6882472546723929,-0.7782934456201436,0
-0.6910479902696051,-0.7658516617660255,0
-0.0644011832489721,0.5183531581184586,1
0.554472885077991,0.20917418066903487,1
-0.10141115541076803,-0.5786080655549584,1
-0.623759947119984,0.022503964711711802,1
-0.7510144280539148,0.6916888067087804,0
-0.9812242082382173,-0.14183543884248762,0
-0.9445298815849511,0.3723015163023798,0
-0.4892717240022555,0.04808223604391906,1
0.28798947478909354,-0.4075677789040283,1
0.7091661096246311,0.6446799020812793,0
0.7608356146018423,-0.5261812364327241,0
0.09370736569909889,0.4146194797142617,1
1.0134782481929752,-0.05970080434391356,0
0.6091361251702475,-0.788667606919342,0
0.2965225082145147,0.9128897633078313,0
-0.9709067892246915,-0.25799425839212853,0
-0.07394299627387974,0.43095295189210814,1
0.4177732212579046,-0.14337286550104206,1
-0.12600022113184786,0.9536985388348116,0
1.00667640181451,0.11546668615806793,0
-0.9382732188379685,-0.10346272197126465,0
-0.14415544633591904,0.4869284136412751,1
0.15443850423868116,0.503114522552059,1
-0.9685281174221344,-0.17728417248399736,0
-0.8851166967006014,0.42715623429767086,0
-0.2891810583706986,0.2584736362085327,1
0.6388488599985506,-0.7719326121183738,0
-0.5376984187540302,0.04733704651582813,1
0.04674378413769432,-0.9855510509415567,0
0.4945690936805772,-0.837925425918607,0
1.0214382550957006,0.167028162245034,0
0.20075066651376353,0.41601282792340505,1
-0.5431265543063323,-0.08714364521212607,1
0.2175648876158565,-0.9862679233297884,0
0.41980737893052145,0.17163397065352426,1
-0.9193799299923918,0.410054822171787,0
-0.14464360458266934,-0.4466853913764563,1
-0.5831915958009276,0.7862496455064021,0
-0.48430798792125124,-0.2549697893480298,1
0.31882996159052407,-0.3499689944753689,1
-0.8794612527420447,0.3838360537349716,0
-0.42751355986513345,0.9396367400878697,0
0.9276864785069295,0.41724421400921324,0
0.3564573179989621,0.1508032680381305,1
0.48743891136958706,0.23448664737194375,1
0.8919867955168074,0.5185646967295493,0
-0.4898306393820786,-0.0385410027270797,1
0.018685828406981218,-0.4801691369668539,1
-0.3406345828907748,-0.23968793923492254,1
0.16362561382396495,-1.0781459445926516,0
-0.30535761796028144,0.39711186363745554,1
-1.0137927147430017,-0.17598903250084758,0
0.03366076136306307,-0.5490786218707805,1
0.13030819683036418,-1.112326003955814,0
0.388186597024726,-0.2939441602371168,1
-0.8558104400912965,-0.5510147292194,0
0.4612977759859149,-0.4082633802136282,1
0.3317950366043968,-0.24306502458826962,1
-0.15927925770621723,-0.9980919521204085,0
0.38843568204048384,0.24952214645322998,1
0.19803924848301702,1.0599129224123969,0
-0.9613022313539972,-0.4058259599574185,0
-0.497150443564756,-0.8871482432701748,0
-0.2561352658534422,-0.908938049045197,0
-1.0079377074200935,0.21352707692453,0
-1.0110472107712942,0.013045356816293666,0
0.466715954821324,0.09861040465578785,1
-0.5263068285244378,-0.8631308839384934,0
1.0335493644791116,0.22022581008117145,0
-0.22935422805405115,-0.3863030662633829,1
-0.6136819685001519,-0.7799526823724805,0
-0.7997012406084552,0.5816443777473828,0
0.40954013297285824,-0.2864386524840443,1
0.19961107007301712,-1.0329324345999864,0
-0.9746883234611604,-0.4290312818621661,0
-0.31648000779228574,0.47167159685784077,1
-0.4504950895332732,0.27694899680241947,1
-0.9516546498423486,-0.40720891881567023,0
0.46760328700899945,0.08889218375760059,1
0.40336371284194583,-0.26724626842424054,1
0.04068381973291195,-0.49559344713507825,1
0.8748598877620297,-0.4231195460735072,0
-0.552812779710044,0.1800214330983276,1
0.4641011302949194,-0.38904697412002553,1
0.32166429067105795,0.8857848449486473,0
-0.15354761689947372,-0.5411372575364154,1
-0.9257882715044972,0.345949586179606,0
-0.14367623262681284,-0.528520465728983,1
0.25817624750552864,0.3767582609951057,1
0.2354531395114041,0.30075128985765975,1
0.3916522487262579,-0.30074154095065364,1
0.5339024121711801,-0.8719494901212734,0
-0.4668904407836397,-0.19592262117939593,1
0.975711498756602,0.24287670328600955,0
0.2919699735051191,0.8801858835968583,0
0.48537381552898734,-0.042375567302851094,1
0.11945411124260139,0.9404007549955714,0
-0.25526202253224395,-0.4366503372291893,1
-0.3261903004177331,0.3402374971739022,1
-0.30995074526510846,-0.42620494577420287,1
0.5355334786777601,-0.06670401465405534,1
